clientId,firstName,lastName,gender,dateOfBirth,maritialStatus,postCode,cityId,occupationId,levelId,incomeId,carCount,childCount,childAtHomeCount,isHomeOwner,accountDate,membershipLevelId
844511E2-1108-4F4B-9A48-4ABEC0DAFB89,Branna,Seul,F,1940-11-06,M,52672,50842605-4312-41F3-A33A-A93EFB5A3362,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,653D684D-4F4C-4373-92E7-9614E6846443,2,1,1,1,1991-08-03,16A1628A-5427-4DD2-9CF4-31BC8A6F150F
5B8012C0-2781-4F65-AABE-4AC06F4F3DD7,Brenda,Dye,F,1963-03-16,M,14019,A15EC7CC-33D8-4543-9A0D-3D1878100AA5,EF7DC024-A1D5-4470-BA23-326121B48E42,1699F9A2-EEFE-4FAA-9B7C-5415A2A2531D,200BD4AD-3C9F-4F86-AF80-BD3DF732D466,1,5,5,1,1992-07-04,16A1628A-5427-4DD2-9CF4-31BC8A6F150F
A3C6EDDF-3CE1-4B12-A8AE-4ADAFEEBA74A,Dolores,Rodgers,F,1932-10-05,S,59282,DC2CBD29-30BE-4515-9A98-AE764C91F367,8E3B24D9-211B-4D70-ACB2-DB90431D8421,104D4638-9066-4798-B7DF-0153401EE07D,653D684D-4F4C-4373-92E7-9614E6846443,3,3,0,0,1993-05-26,4260BD43-7291-4895-8238-E8A26BCE5351
74C08B1A-1B84-48C0-83BF-4ADE7ABB8F0C,Carolyn,Herrera,F,1941-06-22,M,11607,DC2CBD29-30BE-4515-9A98-AE764C91F367,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,653D684D-4F4C-4373-92E7-9614E6846443,2,1,0,0,1993-03-19,4260BD43-7291-4895-8238-E8A26BCE5351
C0C0109D-7F3B-4354-886E-4AF5E1C98DB6,Myra,Cartmell,M,1915-03-26,S,17972,8E03D29B-98C8-48F8-9343-259D466F7599,C8209354-FD86-4844-BBBB-15EAB2B55385,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,2,3,0,0,1993-07-15,4260BD43-7291-4895-8238-E8A26BCE5351
504782E5-E5E1-4B0D-AB1D-4AF88085B5E8,Tom,Cargo,M,1916-09-20,M,45828,CA4D610F-BCA9-47F6-9459-364794283266,520834BD-31EF-451C-BB2F-3CAD9944470F,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,653D684D-4F4C-4373-92E7-9614E6846443,3,5,5,1,1991-10-15,0D4B99C3-5D68-4705-8963-FB7B5A1F54E7
41026186-620F-4737-BE1F-4AFA8CC7CF1C,Mark,Caldwell,M,1965-05-12,S,19779,E0E6C82E-EC6A-4DB4-B1F2-1B824B14F5F4,EF7DC024-A1D5-4470-BA23-326121B48E42,104D4638-9066-4798-B7DF-0153401EE07D,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,4,5,0,1,1993-12-12,4260BD43-7291-4895-8238-E8A26BCE5351
593E3777-48F3-436D-BC21-4B120ED44B84,Nevlyn,Shaw,M,1934-10-13,M,92148,0200928F-8772-42DD-AC3F-EDDBBE987D5F,EF7DC024-A1D5-4470-BA23-326121B48E42,1699F9A2-EEFE-4FAA-9B7C-5415A2A2531D,200BD4AD-3C9F-4F86-AF80-BD3DF732D466,2,3,1,1,1992-04-24,16A1628A-5427-4DD2-9CF4-31BC8A6F150F
C0BFA258-7BA3-4DE7-8618-4B12CA397ECD,Joseph,Yanoff,M,1931-05-14,S,65716,D841A627-2F10-4C44-9312-E53D64A25AA8,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,B83908BF-9152-455A-A687-04D150DE2697,2,1,0,1,1991-04-11,4260BD43-7291-4895-8238-E8A26BCE5351
B700A23B-E6D0-49A8-929B-4B1A16F27C51,Randel,Newsome,F,1945-10-13,M,63601,A15EC7CC-33D8-4543-9A0D-3D1878100AA5,37306ADC-A667-4486-A490-2BDD98781B4E,1699F9A2-EEFE-4FAA-9B7C-5415A2A2531D,B83908BF-9152-455A-A687-04D150DE2697,1,4,2,0,1990-01-16,5D43E62B-536D-4ED9-BE12-8050B39869E4
0FDC402E-5C57-468A-B48E-4B1FEA07532F,Lutgardis,Harp,F,1930-01-11,S,72951,CA4D610F-BCA9-47F6-9459-364794283266,37306ADC-A667-4486-A490-2BDD98781B4E,1699F9A2-EEFE-4FAA-9B7C-5415A2A2531D,B83908BF-9152-455A-A687-04D150DE2697,1,1,0,1,1994-11-25,4260BD43-7291-4895-8238-E8A26BCE5351
511D0B0E-5ECA-46D5-9361-4B25C6FD8E32,Deborah,McGill,M,1972-11-17,M,22417,9FD2A492-A242-4A7D-980C-993673A7EE41,37306ADC-A667-4486-A490-2BDD98781B4E,104D4638-9066-4798-B7DF-0153401EE07D,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,3,2,2,1,1993-10-02,4260BD43-7291-4895-8238-E8A26BCE5351
0ABDBD28-426B-43E3-9F2C-4B289427FA64,Kristin,Cohen,M,1944-10-25,S,28482,77E2DDD2-9F01-409F-A5F9-CE9970EF0F3A,EF7DC024-A1D5-4470-BA23-326121B48E42,1699F9A2-EEFE-4FAA-9B7C-5415A2A2531D,200BD4AD-3C9F-4F86-AF80-BD3DF732D466,2,2,0,1,1990-05-05,16A1628A-5427-4DD2-9CF4-31BC8A6F150F
40F43979-EE02-478F-BB91-4B2A9AC256E3,Jean,Gradishar,F,1929-05-26,M,61891,DEA8CFF6-AAF9-492F-9C75-1EEC34B14A08,C8209354-FD86-4844-BBBB-15EAB2B55385,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,1,2,2,1,1991-04-22,4260BD43-7291-4895-8238-E8A26BCE5351
4B32B8E0-C70A-477C-9031-4B2B03CDC75D,Donald,Baker,F,1975-09-26,S,72066,F73E5EDC-7BB0-4431-A568-6CB4E6B42514,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,B83908BF-9152-455A-A687-04D150DE2697,1,2,0,0,1990-08-06,4260BD43-7291-4895-8238-E8A26BCE5351
EEDA5664-8AF7-461C-B62B-4B2EFA4A6975,Elanor,Kinney,F,1932-09-12,S,23144,2122D260-DBC5-458F-9D4B-0214F36EA2F6,C8209354-FD86-4844-BBBB-15EAB2B55385,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,2,1,0,0,1993-09-26,5D43E62B-536D-4ED9-BE12-8050B39869E4
31FC3E01-7804-438C-A58F-4B42DD6CECF4,Christina,Weimer,M,1951-09-07,M,12366,F5E3AD13-2726-41E6-8045-8631913D4242,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,653D684D-4F4C-4373-92E7-9614E6846443,2,4,3,1,1991-10-23,0D4B99C3-5D68-4705-8963-FB7B5A1F54E7
C7A1CB16-2208-437D-8CB4-4B4C45462E35,Lonnie,Carvajal,M,1975-12-19,S,84452,20A27086-6FC0-4B36-A39B-2904062BCF16,C8209354-FD86-4844-BBBB-15EAB2B55385,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,1,2,0,0,1994-08-13,4260BD43-7291-4895-8238-E8A26BCE5351
A6FB88F5-061D-422A-BE62-4B4F10C7C3DD,Alexander,Berger,M,1929-10-02,M,85214,372EC047-1B5C-4BBD-BB5B-3E8C45B3F208,C8209354-FD86-4844-BBBB-15EAB2B55385,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,200BD4AD-3C9F-4F86-AF80-BD3DF732D466,2,1,1,1,1993-10-11,16A1628A-5427-4DD2-9CF4-31BC8A6F150F
6F7B3BF9-872B-4935-95DF-4B5100983AA6,Paul,Elliott,M,1924-11-11,M,33545,6BE6599B-6943-4541-9938-277E62337D13,EF7DC024-A1D5-4470-BA23-326121B48E42,1699F9A2-EEFE-4FAA-9B7C-5415A2A2531D,200BD4AD-3C9F-4F86-AF80-BD3DF732D466,1,4,3,0,1993-09-25,16A1628A-5427-4DD2-9CF4-31BC8A6F150F
2C9B8464-74F8-4764-BDDE-4B53DCEEA3E2,Rochelle,Cunningham,F,1962-03-16,S,98595,80B3DEF5-BCD4-4BF9-A94C-22DA3F4B8335,EF7DC024-A1D5-4470-BA23-326121B48E42,104D4638-9066-4798-B7DF-0153401EE07D,653D684D-4F4C-4373-92E7-9614E6846443,3,1,0,0,1993-04-18,4260BD43-7291-4895-8238-E8A26BCE5351
0F2CBB96-52B9-4BEF-AEC4-4B5C5696F510,Catherine,Urda,M,1911-08-07,M,96538,3DC6630A-A102-406C-8F11-CF4030AA1C04,37306ADC-A667-4486-A490-2BDD98781B4E,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,B185A307-F72A-4394-AA8C-70238FE37270,4,5,4,1,1991-08-22,0D4B99C3-5D68-4705-8963-FB7B5A1F54E7
041828C4-06D4-42DB-8794-4B6023B94F11,Timothy,Whitten,F,1923-03-01,M,87415,588098F6-F2AA-449A-9238-981826AD0C48,520834BD-31EF-451C-BB2F-3CAD9944470F,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,653D684D-4F4C-4373-92E7-9614E6846443,1,0,0,1,1990-07-04,4260BD43-7291-4895-8238-E8A26BCE5351
FEFA87BD-16A1-4787-858C-4B651223D5F3,Elizabeth,Ragulsky,M,1977-08-04,S,79252,4534829C-EDC3-48BB-A558-062582F53D23,8E3B24D9-211B-4D70-ACB2-DB90431D8421,104D4638-9066-4798-B7DF-0153401EE07D,653D684D-4F4C-4373-92E7-9614E6846443,4,4,0,1,1991-09-26,0D4B99C3-5D68-4705-8963-FB7B5A1F54E7
D51ED34D-981C-4D49-8543-4B65EEA74D2A,Penny,Hatton,M,1972-06-21,M,19617,5FAAEE8E-4DE4-4F81-8BA6-9746BD1CD064,C8209354-FD86-4844-BBBB-15EAB2B55385,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,3,1,1,0,1991-03-21,4260BD43-7291-4895-8238-E8A26BCE5351
13FC8638-EE96-4AA1-8CF3-4B6ED6FF2704,J.,Ewing,F,1952-10-04,M,74722,E0E6C82E-EC6A-4DB4-B1F2-1B824B14F5F4,520834BD-31EF-451C-BB2F-3CAD9944470F,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,653D684D-4F4C-4373-92E7-9614E6846443,3,1,0,1,1992-04-02,4260BD43-7291-4895-8238-E8A26BCE5351
64D3DF35-201C-45B6-BE8A-4B754B023C04,Erma,Camille,F,1971-03-20,M,52673,DEA8CFF6-AAF9-492F-9C75-1EEC34B14A08,EF7DC024-A1D5-4470-BA23-326121B48E42,1699F9A2-EEFE-4FAA-9B7C-5415A2A2531D,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,2,3,1,1,1993-10-02,4260BD43-7291-4895-8238-E8A26BCE5351
43F29E27-0B25-435C-85EA-4B80C3EEE6DB,Richard,Witmer,F,1918-10-03,M,75974,8E03D29B-98C8-48F8-9343-259D466F7599,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,B83908BF-9152-455A-A687-04D150DE2697,2,3,1,1,1992-09-13,4260BD43-7291-4895-8238-E8A26BCE5351
E05D8C0E-E9CD-467F-951E-4B85E3F6A371,Rita,Jones,M,1918-03-19,S,55623,20A27086-6FC0-4B36-A39B-2904062BCF16,37306ADC-A667-4486-A490-2BDD98781B4E,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,B185A307-F72A-4394-AA8C-70238FE37270,2,2,0,1,1992-11-12,4260BD43-7291-4895-8238-E8A26BCE5351
18768B4C-189C-41E8-9D9C-4B8EC2245752,Pam,Mendez,F,1958-04-24,S,69984,AEC83B9A-5D7A-4212-909E-5235040C4F3E,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,653D684D-4F4C-4373-92E7-9614E6846443,1,0,0,1,1991-01-01,5D43E62B-536D-4ED9-BE12-8050B39869E4
AAB0BF3D-15A9-4F00-827A-4B8ECDB96BA7,Joanne,Klein,M,1955-08-14,S,98988,17B1C9F8-C51A-4FFF-95CE-744B28EF02CD,EF7DC024-A1D5-4470-BA23-326121B48E42,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,4,1,0,0,1994-03-13,4260BD43-7291-4895-8238-E8A26BCE5351
782CB7AF-44EE-4A02-AC93-4B8FE3E45BA5,Sheila,Neusaenger,M,1913-01-11,S,53895,47276D1B-98E9-43CE-AC65-C1FFED495746,EF7DC024-A1D5-4470-BA23-326121B48E42,1699F9A2-EEFE-4FAA-9B7C-5415A2A2531D,200BD4AD-3C9F-4F86-AF80-BD3DF732D466,1,4,0,0,1994-02-06,16A1628A-5427-4DD2-9CF4-31BC8A6F150F
2D8C467B-F1B1-441A-83D5-4B921C11C5FA,Darlene,Stralow,M,1965-12-15,S,47712,80B3DEF5-BCD4-4BF9-A94C-22DA3F4B8335,520834BD-31EF-451C-BB2F-3CAD9944470F,50972F33-6C5A-4D0B-8237-15A63CCC342A,B185A307-F72A-4394-AA8C-70238FE37270,3,5,0,1,1991-11-21,4260BD43-7291-4895-8238-E8A26BCE5351
7AA7700B-0B46-42D9-B0BE-4B9C53CAC4F2,Virginia,Mercer,F,1966-02-06,S,49609,FF124728-3E7F-4F2D-9505-2D90ED2135AD,C8209354-FD86-4844-BBBB-15EAB2B55385,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,2,5,0,0,1991-02-14,5D43E62B-536D-4ED9-BE12-8050B39869E4
D627987E-7139-42A5-923E-4BA9DA3BD359,Mario,Crittenden,F,1958-11-09,M,66968,6BE6599B-6943-4541-9938-277E62337D13,37306ADC-A667-4486-A490-2BDD98781B4E,1699F9A2-EEFE-4FAA-9B7C-5415A2A2531D,411CD562-3B4D-469B-B575-8A3C6F170D79,3,0,0,1,1992-11-13,5D43E62B-536D-4ED9-BE12-8050B39869E4
911548AB-3A17-4962-A6A2-4BAB4553A68A,Richard,Sosine,M,1943-08-24,S,77792,F5E3AD13-2726-41E6-8045-8631913D4242,EF7DC024-A1D5-4470-BA23-326121B48E42,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,1,1,0,0,1991-04-18,4260BD43-7291-4895-8238-E8A26BCE5351
92E950F4-433A-4C01-B750-4BBADE851606,Jeff,Wakefield,F,1927-04-20,M,21275,7306C9D8-C2A8-4DF9-AF95-A756E2A7EBEC,EF7DC024-A1D5-4470-BA23-326121B48E42,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,3,4,3,1,1994-09-12,0D4B99C3-5D68-4705-8963-FB7B5A1F54E7
CD28212C-CE0B-4C4F-8099-4BCD0835D9D6,John,Dephillipo,M,1969-12-12,S,57480,CD32D95E-E4BB-446F-B546-EB5F84181D20,8E3B24D9-211B-4D70-ACB2-DB90431D8421,104D4638-9066-4798-B7DF-0153401EE07D,653D684D-4F4C-4373-92E7-9614E6846443,3,0,0,0,1992-11-10,4260BD43-7291-4895-8238-E8A26BCE5351
819741C9-7E88-4749-A6ED-4BD1126B2A08,Catherine,Ketchum,M,1942-03-07,S,39721,F73E5EDC-7BB0-4431-A568-6CB4E6B42514,520834BD-31EF-451C-BB2F-3CAD9944470F,1699F9A2-EEFE-4FAA-9B7C-5415A2A2531D,411CD562-3B4D-469B-B575-8A3C6F170D79,4,4,0,1,1993-08-18,4260BD43-7291-4895-8238-E8A26BCE5351
365882E6-8AA0-460E-93F5-4BD467591A6B,Agnes,Smith,F,1923-07-15,S,82319,F2E90AC6-FEE2-4C27-8796-F1B11B0D8F36,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,4,1,0,0,1994-05-23,4260BD43-7291-4895-8238-E8A26BCE5351
EDF86AC0-CE24-42E2-968A-4BD743BE577E,Becky,Waters,F,1914-01-25,S,66656,69123A7D-A12C-404B-90F9-F081F927668E,520834BD-31EF-451C-BB2F-3CAD9944470F,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,411CD562-3B4D-469B-B575-8A3C6F170D79,2,2,0,1,1991-06-26,5D43E62B-536D-4ED9-BE12-8050B39869E4
80FF28B6-BC6F-4A04-A4B5-4BE2A05AF756,Amy,Wood,F,1953-04-05,M,53625,75C0C7B9-EF8F-4904-B829-9320E82E79D2,C8209354-FD86-4844-BBBB-15EAB2B55385,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,2,2,0,1,1992-02-11,4260BD43-7291-4895-8238-E8A26BCE5351
4EC151F3-4DA8-4B98-B4CF-4BE817AA1F83,L. Jane,Conant,M,1919-06-21,M,36031,95D674C1-DC11-4EEA-8631-76DCBB3035B7,EF7DC024-A1D5-4470-BA23-326121B48E42,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,2,2,1,1,1991-03-19,4260BD43-7291-4895-8238-E8A26BCE5351
F3DEE8FF-810E-4BDF-A69F-4BEF49494110,Lacey,Heisz,F,1936-12-13,M,41720,0EE929B2-9340-47CD-BCEB-882670A24077,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,653D684D-4F4C-4373-92E7-9614E6846443,4,3,3,1,1990-02-03,16A1628A-5427-4DD2-9CF4-31BC8A6F150F
BB46FB8A-567F-43FB-9386-4BF5C10EBC59,Edward,Hughan,M,1947-02-21,M,55706,3EA47FB7-7E2E-4D40-BF4E-C67D43769EF4,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,200BD4AD-3C9F-4F86-AF80-BD3DF732D466,0,2,2,0,1991-10-13,16A1628A-5427-4DD2-9CF4-31BC8A6F150F
345A353D-3C22-4A37-BCEC-4BFFC87E56BA,Kathy,Amaro,M,1960-07-13,S,39411,E97668DB-50F7-4253-A4E3-B2F3E272E6C7,520834BD-31EF-451C-BB2F-3CAD9944470F,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,B83908BF-9152-455A-A687-04D150DE2697,3,5,0,0,1990-06-10,4260BD43-7291-4895-8238-E8A26BCE5351
53AF7355-ED4C-4671-90C3-4C0C75604139,Paul,Robbins,M,1940-05-17,M,88179,CC28B9FD-E783-4D92-8B59-DF3004AF48CF,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,53292673-63B2-41FE-9463-D6408B0D5965,4,1,1,1,1990-02-25,0D4B99C3-5D68-4705-8963-FB7B5A1F54E7
CA7970CA-1EFF-44A4-94BC-4C17B69761D2,Pam,Gallegos,F,1963-05-11,S,21430,AE91F36E-2C4B-4951-9AC6-CC93283492A3,520834BD-31EF-451C-BB2F-3CAD9944470F,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,B185A307-F72A-4394-AA8C-70238FE37270,2,3,0,1,1994-05-09,4260BD43-7291-4895-8238-E8A26BCE5351
C350C382-6E00-4436-90D5-4C2110FC2250,Verla,Epling,F,1938-02-24,M,62060,F77474D7-B33F-44F5-A6D7-AA259E68B21D,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,653D684D-4F4C-4373-92E7-9614E6846443,2,5,1,0,1992-06-14,4260BD43-7291-4895-8238-E8A26BCE5351
AD92F78E-5985-4A3D-839A-4C3797C11D7A,Daniel,Hawn,F,1967-04-05,S,75130,588098F6-F2AA-449A-9238-981826AD0C48,C8209354-FD86-4844-BBBB-15EAB2B55385,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,3,1,0,0,1992-08-10,4260BD43-7291-4895-8238-E8A26BCE5351
15AB42CE-A86E-4421-8AE5-4C3BCB3D1EAD,Sam,Roy,M,1930-07-19,S,85324,372EC047-1B5C-4BBD-BB5B-3E8C45B3F208,EF7DC024-A1D5-4470-BA23-326121B48E42,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,3,4,0,1,1992-05-10,4260BD43-7291-4895-8238-E8A26BCE5351
53F383E9-C4A8-457E-8A53-4C3EC82952B8,Cynthia,Brauch,F,1938-06-13,M,97183,372EC047-1B5C-4BBD-BB5B-3E8C45B3F208,37306ADC-A667-4486-A490-2BDD98781B4E,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,B3FDB9A7-4B09-435D-90EB-5DF125157305,4,2,2,0,1994-03-03,4260BD43-7291-4895-8238-E8A26BCE5351
E31ED4F9-B99E-49B3-9729-4C5CE7B79A7C,John,Sandoval,M,1978-04-20,M,10804,3DC6630A-A102-406C-8F11-CF4030AA1C04,37306ADC-A667-4486-A490-2BDD98781B4E,104D4638-9066-4798-B7DF-0153401EE07D,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,3,3,3,1,1992-10-24,0D4B99C3-5D68-4705-8963-FB7B5A1F54E7
DC1A3C5C-2DF7-4E8C-891F-4C647921EC5C,Susan,Greene,F,1931-06-02,S,38852,2DB154F0-136B-4A1E-92CB-461E0583F24F,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,411CD562-3B4D-469B-B575-8A3C6F170D79,4,5,0,1,1992-10-16,4260BD43-7291-4895-8238-E8A26BCE5351
13B213B8-A048-41DD-A462-4C6819432377,Margaret,Lyons,M,1914-07-06,S,48916,99CAE0B5-E284-47AA-BBE9-2D61C4EFB41E,C8209354-FD86-4844-BBBB-15EAB2B55385,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,3,3,0,1,1992-12-07,4260BD43-7291-4895-8238-E8A26BCE5351
564043C5-ABCF-4995-B7D3-4C69F103C3C6,James,Delhay,M,1930-03-09,M,57561,575C9401-8889-4C6F-B503-F5A8D1DD2C3D,EF7DC024-A1D5-4470-BA23-326121B48E42,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,2,3,2,0,1993-05-08,4260BD43-7291-4895-8238-E8A26BCE5351
10266BF3-C60A-4164-A35F-4C7349D9A6D2,Pilar,Pontius,F,1954-04-27,S,20260,8E03D29B-98C8-48F8-9343-259D466F7599,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,B83908BF-9152-455A-A687-04D150DE2697,1,4,0,0,1994-06-17,4260BD43-7291-4895-8238-E8A26BCE5351
739DDF1D-F2B1-4621-A939-4C7919DCB1E9,James,Fellows,F,1954-07-04,M,94228,123EF40A-15A9-4AE1-A33B-92F42D207488,C8209354-FD86-4844-BBBB-15EAB2B55385,1699F9A2-EEFE-4FAA-9B7C-5415A2A2531D,200BD4AD-3C9F-4F86-AF80-BD3DF732D466,1,3,2,0,1992-06-06,16A1628A-5427-4DD2-9CF4-31BC8A6F150F
1CBFBF20-72FF-4772-9E5B-4C89EA31945D,Keith,Koukis,F,1951-06-24,M,24012,CC28B9FD-E783-4D92-8B59-DF3004AF48CF,37306ADC-A667-4486-A490-2BDD98781B4E,B06A9CE7-07A1-464B-AADC-DD3A7BE1A643,B83908BF-9152-455A-A687-04D150DE2697,4,1,0,0,1993-03-09,4260BD43-7291-4895-8238-E8A26BCE5351
18B47721-B1C4-47A8-B36F-4C8B2B3933B0,Jack,Basham,M,1934-05-15,M,13982,7306C9D8-C2A8-4DF9-AF95-A756E2A7EBEC,EF7DC024-A1D5-4470-BA23-326121B48E42,1699F9A2-EEFE-4FAA-9B7C-5415A2A2531D,200BD4AD-3C9F-4F86-AF80-BD3DF732D466,1,4,0,1,1994-11-09,16A1628A-5427-4DD2-9CF4-31BC8A6F150F
177868A2-36F5-4056-86CE-4C8D184E46C3,Chad,Tedford,M,1916-04-25,M,13669,0096B649-793E-4DF2-8512-DEE81AAF6F46,8E3B24D9-211B-4D70-ACB2-DB90431D8421,104D4638-9066-4798-B7DF-0153401EE07D,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,4,1,1,0,1993-01-19,4260BD43-7291-4895-8238-E8A26BCE5351
55FE5A51-B938-485A-B2F3-4C8DF830DF35,Richard,Cantos,M,1971-03-07,M,96022,B789B8CE-E583-4283-8361-A82777842BD8,520834BD-31EF-451C-BB2F-3CAD9944470F,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,653D684D-4F4C-4373-92E7-9614E6846443,2,4,1,0,1991-06-05,4260BD43-7291-4895-8238-E8A26BCE5351
435BC366-D2FF-41BA-AEC6-4C8E33B78982,Susie,Battle,F,1918-04-01,M,87042,A15EC7CC-33D8-4543-9A0D-3D1878100AA5,37306ADC-A667-4486-A490-2BDD98781B4E,50972F33-6C5A-4D0B-8237-15A63CCC342A,B185A307-F72A-4394-AA8C-70238FE37270,3,5,5,1,1992-05-22,0D4B99C3-5D68-4705-8963-FB7B5A1F54E7
56B005E2-5F6F-481E-A68D-4C8EF869E323,Gail,Tabb,F,1973-07-16,S,28054,ABF23A36-D51E-4496-9795-46D904B087EB,37306ADC-A667-4486-A490-2BDD98781B4E,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,B185A307-F72A-4394-AA8C-70238FE37270,4,2,0,1,1992-02-15,5D43E62B-536D-4ED9-BE12-8050B39869E4
7C5EBABC-E3E9-4456-A087-4C94AAF44D57,Johnny,Jones,F,1973-12-12,M,39618,ADBC6B9A-73BC-465A-9ECB-D612F9C8785B,520834BD-31EF-451C-BB2F-3CAD9944470F,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,653D684D-4F4C-4373-92E7-9614E6846443,2,3,2,1,1990-11-24,4260BD43-7291-4895-8238-E8A26BCE5351
15A25505-0879-4EFB-869D-4C96A0DE4DF2,Sharon,Looney,M,1979-11-02,S,19313,F2E90AC6-FEE2-4C27-8796-F1B11B0D8F36,520834BD-31EF-451C-BB2F-3CAD9944470F,C9DEC06B-3EAB-4AF2-B35F-4F84F7DF5E3F,653D684D-4F4C-4373-92E7-9614E6846443,2,1,0,0,1992-02-07,5D43E62B-536D-4ED9-BE12-8050B39869E4
405AA8B0-0C61-4DD7-947A-4C9DC75BDE7E,Kameron,Montano,M,1970-11-25,S,11411,A6468FFC-1113-486C-BDB6-D6E28FE5C3F8,C8209354-FD86-4844-BBBB-15EAB2B55385,104D4638-9066-4798-B7DF-0153401EE07D,62198A8D-AAC1-4C88-9CD2-B7107BAF8D01,2,4,0,0,1993-09-12,4260BD43-7291-4895-8238-E8A26BCE5351
